Date,Brazil, Chile, China, Colombia, Czech Republic, Hong Kong, Hungary, India, Indonesia, Korea, Malaysia, Mexico, Peru, Philippines, Poland, Singapore, South Africa, Taiwan, Thailand,Turkey
12/03/2010,39309.17393,7.40234,462.94517,6.24866,64.09427,2734.12999,120.1791,149.42335,0.29126,1.47668,1.56482,2595.77789,5064.17135,67.33079,14293.43176,5.64996,1503.85853,244.05726,22.50199,34174.94766
15/03/2010,39129.10998,7.34775,457.29674,6.2459,63.67919,2716.58891,#N/A,148.43786,0.29128,1.45132,1.52587,#N/A,5021.53254,67.33319,14094.63542,5.61516,1359.42259,239.97863,22.56156,34021.58288
16/03/2010,39598.1492,7.26944,459.73894,6.25795,64.72476,2708.68669,124.40617,150.12548,#N/A,1.45353,1.52479,2611.26896,5095.43949,67.48026,14456.8289,5.62442,1221.47845,241.87924,23.166,34916.21409
17/03/2010,39539.09617,7.23379,468.59095,6.36502,66.13316,2755.27167,125.35951,151.58744,0.30252,1.49329,1.57208,2635.24834,5187.20254,67.76498,14658.31668,5.75943,1944.12068,247.42544,23.71929,35915.11905
18/03/2010,39050.4976,7.29066,467.90475,6.34571,64.85596,2748.4435,124.76611,151.51028,0.29997,1.47674,1.5564,2645.90497,5186.77727,67.99882,14377.29869,5.76096,3588.0812,248.7569,23.47727,35093.01213
19/03/2010,38317.08321,7.11595,471.2045,6.24863,63.45606,2754.2201,120.89824,151.91671,0.30126,1.48602,1.55306,2625.04788,5192.98169,68.1174,14197.23897,5.74639,1984.50005,248.80793,23.94405,34767.0527
22/03/2010,38367.1723,7.07818,472.24896,#N/A,63.12857,2697.09717,122.63819,150.12941,0.29596,1.47035,1.54301,2635.12917,5201.04291,67.51812,14191.95433,5.63441,#N/A,246.50749,23.87172,34972.34912
23/03/2010,38909.16769,7.1032,468.97013,6.29452,62.93436,2703.8791,122.91585,151.08639,0.2985,1.48191,1.56402,2660.98248,5227.07928,68.59661,14245.9689,5.5952,1744.47463,245.44789,24.23289,35245.24998
24/03/2010,38332.07166,7.07375,469.50212,6.21002,62.29676,2706.80805,123.57768,#N/A,0.30393,1.47412,1.58195,2640.51987,5203.06716,69.26072,14054.67571,5.54884,1832.54522,245.9817,24.30593,35615.6579
25/03/2010,37896.81963,7.05735,463.65557,6.23109,62.81324,2677.30318,126.33683,151.66076,0.30659,1.47975,1.58625,2646.41377,5218.77132,69.6036,14265.31051,5.50896,1802.25511,246.13283,24.18686,37017.94938
26/03/2010,37589.0194,7.04896,469.93058,6.17676,63.65773,2712.15588,124.13897,153.22538,0.30828,1.48577,1.58548,2643.30268,5275.35657,69.81453,14237.83955,5.59077,1460.57716,247.10942,24.01665,36767.3313
29/03/2010,38623.32515,7.073,479.83582,6.20057,63.73802,2735.30177,123.5496,154.83083,0.30762,1.49595,1.62791,2680.96641,5358.99298,70.22232,14362.1486,5.58811,1426.21316,249.99056,23.86757,37001.76298
30/03/2010,39005.11715,7.15718,480.59492,6.24368,63.91703,2752.81595,122.30445,153.60878,0.30767,1.50244,1.62462,2690.44562,5331.29079,70.78965,14473.85805,5.53532,1483.94311,250.34491,24.42105,37099.23519
31/03/2010,39567.91626,7.17358,477.55083,6.31047,63.76642,2735.40813,123.58199,153.93882,0.30537,1.49724,1.60638,2697.70097,5323.17652,69.95133,14601.57073,5.46858,1456.81721,249.37217,24.36173,37203.63888
01/04/2010,40230.93754,7.28199,483.4342,#N/A,65.33447,2773.24234,127.37404,155.28788,0.31202,1.5304,1.60697,#N/A,#N/A,#N/A,14941.76738,5.53329,1296.07395,252.22985,24.77032,38028.47446
05/04/2010,40464.11607,7.36981,#N/A,6.37348,#N/A,#N/A,#N/A,159.18114,0.31868,1.53738,1.62173,2744.31672,5449.1527,70.85648,#N/A,5.58379,#N/A,#N/A,24.98531,38881.50898
06/04/2010,40395.25479,7.4305,485.20247,6.42015,65.49915,#N/A,127.5973,159.32314,0.31848,1.53772,1.61742,2762.101,5520.25718,72.46058,14904.8652,5.63985,1716.78689,255.39542,#N/A,38761.85293
07/04/2010,40054.84752,7.43957,483.56254,6.41565,65.93721,2825.25349,126.94928,159.54495,0.32036,1.53858,1.6332,2746.86591,5529.92773,72.88545,14817.11598,5.61806,1737.07445,257.26259,25.09666,39167.57497
08/04/2010,40373.89272,7.42149,479.00863,6.43984,64.58889,2818.49866,122.11638,158.49763,0.31508,1.54347,1.62368,2745.75071,5513.66258,72.44677,14524.40986,5.5938,1876.06686,255.79683,24.26652,38969.94463
09/04/2010,40314.57716,7.44658,483.10651,6.42464,65.95209,2863.13767,126.94292,160.32178,0.31524,1.54988,1.63398,2773.99946,5546.94697,#N/A,14737.38122,5.67912,1693.57279,256.52338,24.50838,39785.7623
12/04/2010,40178.86735,7.44298,480.6687,6.4291,67.19959,2853.77635,128.75097,159.13894,0.31951,1.53328,1.62667,2782.01479,5553.45868,73.64724,14982.82156,5.72538,1214.95281,257.58369,23.49907,39528.01559
13/04/2010,40200.11268,7.40586,485.58566,6.3832,67.88003,2848.17282,128.36544,158.68645,0.31935,1.5255,1.61704,2772.25689,5534.02213,73.85796,15028.70446,5.69112,1367.24218,254.30657,#N/A,39060.66048
14/04/2010,40693.65924,7.41573,486.34261,6.45554,70.50052,2850.40589,130.49964,#N/A,0.32045,1.56146,1.62475,2793.6362,5573.48276,74.16367,15270.87349,5.88706,1401.9588,257.95253,#N/A,40253.97924
15/04/2010,40608.25218,7.35589,486.15387,6.45783,70.40862,2855.09484,128.51398,157.67542,0.32171,1.569,1.62241,2805.15355,5547.99658,73.72653,15170.12387,6.01208,1277.39315,260.67626,#N/A,40124.3987
16/04/2010,39432.74727,7.25979,480.80324,6.35782,69.60213,2817.14359,125.68804,157.58222,0.31957,1.55692,1.61103,2738.45576,5459.29463,73.67265,14924.43793,6.06964,1188.16983,258.78354,22.81959,39207.76431
19/04/2010,39286.77401,7.22553,457.74278,6.29997,68.2664,2757.82957,121.09312,154.47488,0.31382,1.52139,1.57009,2715.43518,5451.37272,71.62456,14494.54499,5.91943,1335.47608,249.59387,22.52761,38841.19022
20/04/2010,39653.58818,7.26521,457.60905,6.36862,68.28996,2785.29768,120.92891,156.48658,0.32115,1.5409,1.5816,2767.23819,5489.89486,70.66682,14723.88001,5.89861,1390.2687,251.6458,23.82206,39573.98522
21/04/2010,#N/A,7.34195,465.78502,6.4021,68.26735,2770.67029,122.14723,157.11984,0.32336,1.57319,1.59867,2755.16882,5519.84159,72.27041,14665.55316,5.87935,1532.57919,254.80006,23.54303,39413.92448
22/04/2010,39225.73704,7.37444,460.64003,6.40765,66.81357,2763.95702,120.10566,157.6,0.32452,1.56291,1.59185,2748.51961,5541.7776,72.91989,14205.50439,6.02331,1934.54371,254.05795,23.5842,39106.01957
23/04/2010,39438.00975,7.36704,458.17305,6.46348,68.04089,2736.73979,124.09138,158.65016,0.32468,1.56838,1.59983,2777.35138,5621.09752,73.15888,14420.16421,6.09089,1296.18832,255.54318,23.4378,#N/A
26/04/2010,39447.81345,7.38007,455.97677,6.47046,68.94816,2780.47606,126.50145,159.44775,0.3269,1.58814,1.62346,2778.93397,5635.12915,74.48456,14713.45659,6.14721,1144.34983,260.67676,23.73358,40040.11935
27/04/2010,37644.95221,7.25914,446.58177,6.34446,67.14728,2738.36871,122.54049,158.93666,0.3263,1.56671,1.62464,2652.67459,5545.28883,74.13897,14236.22911,6.07517,#N/A,260.02043,23.62424,38788.327
28/04/2010,37883.32534,7.26812,445.46849,6.25958,65.36661,2697.05826,118.66108,155.77643,0.32088,1.54986,1.58326,2655.86087,5593.76304,73.28336,13898.44118,5.91828,1905.12016,256.80172,23.18249,38596.32911
29/04/2010,39377.88732,7.41991,440.55636,6.35958,66.40111,2675.97167,123.06824,157.29155,0.32474,1.55878,1.59866,2693.83372,5593.63089,74.15821,14262.01866,5.97647,1513.26179,256.82557,23.3478,39551.8259
30/04/2010,38971.44885,7.42498,440.91989,6.40966,66.22035,2718.88275,122.40996,158.7709,0.32977,1.5677,1.60779,2658.78107,5557.71259,73.90139,14321.18455,6.00467,1608.5024,255.49828,23.60884,39588.46438
03/05/2010,38745.83285,7.46599,#N/A,6.42824,66.18846,2680.80535,120.1334,157.07785,0.32797,1.54653,1.61163,2679.80617,5550.64348,#N/A,#N/A,5.84245,1080.98395,253.25382,#N/A,39058.46041
04/05/2010,36941.52637,7.35951,435.436,6.33934,63.32745,2674.06563,111.91547,154.32586,0.32758,1.52896,1.58192,2583.20871,5356.33253,73.58243,13378.51311,5.74079,2392.0269,252.37136,24.65914,37891.38307
05/05/2010,36376.67239,7.25851,438.80342,6.16458,59.13944,2617.1675,107.64678,153.00409,0.3075,#N/A,1.56705,2530.0311,5351.40272,70.7807,12777.3189,5.53638,2560.25005,243.61133,#N/A,36875.16007
06/05/2010,34537.45371,7.16305,420.77704,5.9588,57.41557,2590.00579,103.72673,151.0075,0.30089,1.45913,1.52332,2443.97515,5249.61251,69.82213,12256.48987,5.51941,2047.48314,239.32681,24.28483,35604.37364
07/05/2010,34297.5718,7.06808,412.97754,5.94285,56.56887,2559.85633,96.77761,147.66667,0.29496,1.42932,1.51173,2449.634,5206.0064,68.88368,11989.31055,5.44686,2786.51534,238.70978,23.81624,33762.87728
10/05/2010,36729.89881,7.289,414.53075,6.14067,61.71715,2625.32967,111.76388,154.21913,0.31403,1.48781,1.54647,2575.39576,5423.47635,#N/A,13047.24123,5.66338,2293.23344,243.24754,24.14193,37000.52438
11/05/2010,36324.36323,7.31157,406.55875,6.22473,60.46353,2589.69214,108.13429,151.01443,0.30877,1.47659,1.54117,2580.57361,5453.01578,72.51278,12886.88207,5.58538,1860.15066,240.39305,23.88523,36990.12055
12/05/2010,36847.42606,7.3328,407.89489,6.26956,61.55709,2597.27198,109.329,152.21015,0.31265,1.46216,1.5487,2611.21844,5488.85144,72.71819,13071.97361,5.624,2069.81753,239.87064,23.9616,38014.85804
13/05/2010,36541.57854,7.31001,416.26348,6.30053,60.80032,2624.38767,109.66632,153.35966,#N/A,1.4983,1.55005,2618.50218,5461.05766,74.24565,13072.13938,5.62351,1689.92929,244.5652,23.68234,38174.39868
14/05/2010,35207.63353,7.18253,414.17434,6.19419,58.16456,2588.05627,104.11572,150.79699,0.31314,1.48187,1.54022,2536.41492,5346.98572,74.3829,12443.10821,5.58039,1428.05108,245.60373,23.74274,36268.21937
17/05/2010,34325.01324,7.1147,393.13424,#N/A,57.48107,2527.10376,101.99599,148.7002,0.30787,1.42938,1.52464,2466.73573,5237.47485,72.54764,12341.24444,5.47228,1383.66955,238.57834,23.24159,36040.03728
18/05/2010,33785.58314,7.0933,398.52665,6.08328,58.82638,2558.12587,103.43307,149.06981,0.31066,1.43086,1.5144,2471.41346,5255.27025,72.3433,12448.18741,5.58756,1565.49375,238.20186,23.51825,36793.39403
19/05/2010,32362.45951,7.03241,397.46412,5.97467,57.00397,2510.09346,99.53004,142.58773,0.29546,1.38172,1.47375,2412.01931,5149.56622,70.41653,11844.28203,5.42973,1538.75444,235.86995,23.67894,#N/A
20/05/2010,30711.46196,6.92976,392.58866,5.88369,54.43888,2504.94432,96.14589,141.78488,0.29023,1.30281,1.46074,2304.52283,4984.46961,69.85611,11389.51142,5.43832,2139.18706,231.18262,#N/A,34026.92163
21/05/2010,32437.59925,#N/A,396.85773,5.95497,55.54741,#N/A,97.5843,140.48737,0.28274,#N/A,1.41716,2354.2956,5124.74921,68.28082,11737.15698,5.31953,2060.55125,225.26331,#N/A,34269.53768
24/05/2010,32465.53271,7.00436,410.58332,6.06474,56.39173,2521.0552,#N/A,140.5381,0.28127,1.31887,1.41186,2385.15846,5126.3628,68.4459,11840.55178,5.37481,1576.21074,228.05139,22.97608,34832.50974
25/05/2010,31477.54394,6.83569,402.65694,5.96693,52.53202,2433.66405,90.63221,134.54942,0.26732,1.23593,1.34502,2326.16292,5010.29867,65.65772,11279.73606,5.074,1518.54519,219.69834,22.16626,32841.29588
26/05/2010,32493.17608,7.0395,403.33043,6.11636,54.2761,2469.79093,92.00423,138.38947,0.2896,1.28471,1.36165,2407.53189,5036.91321,67.2003,11807.58285,5.19203,3133.83816,222.5194,22.40479,34229.72289
27/05/2010,34006.11726,7.19592,407.83106,6.14883,55.20316,2494.55934,98.45341,140.3789,0.29451,1.33264,1.39627,2489.47014,5141.64666,68.0316,12162.15601,5.26203,1646.29258,225.62956,22.66462,34916.67734
28/05/2010,34016.24746,7.22248,407.70591,6.19334,55.64673,2538.5873,97.94835,145.17325,#N/A,1.33069,#N/A,2446.00164,5091.85172,70.40477,12228.62276,#N/A,1378.04035,227.72967,#N/A,35218.82293
01/06/2010,33943.12984,7.18952,394.34222,6.22701,55.09781,2502.62496,96.67308,141.12523,0.29599,1.3317,1.4034,2424.97711,5015.18536,70.07057,11979.99968,5.09907,1486.86086,226.11688,22.73458,34488.22747
02/06/2010,34361.23492,7.26026,394.87803,6.27086,55.14478,2498.49873,99.01788,143.0165,0.29601,#N/A,1.40298,2449.99767,5007.47398,70.60657,12013.22906,5.05546,1583.90719,223.26125,22.99632,34962.3227
03/06/2010,#N/A,7.24712,392.03846,6.28117,55.685,2539.7207,95.17216,146.04337,0.30571,1.36783,1.43032,2445.77611,4964.03163,72.26738,#N/A,5.25306,1682.83953,229.07812,23.51374,34858.2636
04/06/2010,33367.10128,7.15847,392.1078,6.22081,52.58356,2538.77066,88.44958,146.14539,0.30446,1.35958,1.4165,2404.60011,4851.83646,71.97792,11364.40558,5.27733,1755.50447,228.16372,23.65052,34207.91106
07/06/2010,32886.97155,7.05272,385.55258,#N/A,51.23207,2483.55036,88.5863,142.84398,0.29588,1.32968,1.38554,2387.57008,4737.32678,69.74099,11261.1861,5.14488,1465.81107,220.72992,23.27259,33884.46372
08/06/2010,33220.60138,7.08599,385.89911,6.21739,50.74734,2496.66641,89.01226,142.11098,0.29941,1.33466,1.38097,2409.02731,4782.70131,70.30081,11303.44177,5.17241,1853.13351,220.50224,23.22631,33467.0159
09/06/2010,33403.21074,7.20584,396.7305,6.31502,51.37687,2514.99545,89.45328,142.48431,0.30133,1.32137,1.41314,2436.21142,4876.07748,69.86263,11454.27542,5.15763,1341.37388,217.97214,23.44202,33993.69014
10/06/2010,34728.06431,7.33557,393.29676,6.36534,53.15021,2519.50002,91.43196,144.63813,0.30003,1.32902,1.41732,2503.90144,4973.92483,69.10016,11733.54882,5.25904,1967.27586,221.45452,23.65025,34552.10354
11/06/2010,35178.0205,7.38256,394.29912,6.39344,53.621,2550.7496,91.22943,145.75354,0.30439,1.34264,1.42734,2528.89335,4998.31603,70.26834,11672.69874,5.31604,939.08622,225.49473,23.70399,34858.13733
14/06/2010,35211.9113,7.42806,#N/A,#N/A,55.18578,2573.46313,94.21552,148.77238,0.30827,1.3903,1.44477,2552.26384,5023.65875,#N/A,12061.96935,5.37904,1194.16529,229.27995,24.10895,35384.93455
15/06/2010,36017.36502,7.53207,#N/A,6.43071,55.64339,2574.87647,94.71695,149.25931,0.30863,1.39,1.43354,2600.10504,5082.15651,71.04805,12161.60814,5.36508,1672.55457,230.84732,24.07806,35957.75923
16/06/2010,36262.71894,7.66128,#N/A,6.48998,55.6338,#N/A,94.30746,149.55494,0.31259,1.40803,1.4342,2602.91897,5072.6906,71.64068,12171.76121,5.42402,#N/A,#N/A,24.29026,36060.936
17/06/2010,36230.44242,7.68838,393.03241,6.53428,55.64712,2586.45535,94.29712,151.31116,0.31621,1.40929,1.43426,2600.43319,5060.67022,71.83783,12079.64287,5.47945,2720.72832,233.30064,24.38116,36405.58648
18/06/2010,36368.42653,7.70992,385.92137,6.54343,55.90724,2606.74214,94.52849,151.16222,0.32207,1.4236,1.45164,2617.67268,5068.98752,72.70801,12165.13634,5.48212,1782.64959,233.24856,24.44736,36600.44279
21/06/2010,36717.84733,7.75943,398.85951,6.5928,56.81148,2691.05392,97.02225,155.02759,0.32659,1.48325,1.50123,2636.16977,5104.58531,73.81578,12295.49527,5.70889,1328.65747,240.56585,24.97119,36834.19936
22/06/2010,36726.14106,7.67018,398.34588,6.60394,55.97865,2675.80233,95.91348,152.66933,0.32534,1.4624,1.49565,2596.47195,5072.74381,73.31707,12168.20174,5.61627,1608.05322,238.64201,24.86872,36514.86677
23/06/2010,36220.30468,7.59801,395.42313,6.58643,54.78304,2681.83233,93.8905,153.32063,0.32307,1.44493,1.50714,2575.92854,5040.65435,72.3117,11874.38297,5.5376,1243.12583,236.94219,24.90412,35464.59021
24/06/2010,35782.79564,7.57372,395.67929,6.6075,54.46244,2665.79536,92.92886,152.23274,0.32218,1.45353,1.50924,2549.73248,4995.84636,72.24986,11785.68904,5.46684,1170.45112,237.22113,24.48117,35459.23648
25/06/2010,36473.20549,7.67585,393.91448,6.59384,54.1802,2659.86065,90.65276,151.9348,0.32474,1.43021,1.48649,2570.54694,5023.27616,72.34484,11842.64172,5.45153,972.68412,232.92957,24.5149,35471.6109
28/06/2010,36032.99975,#N/A,391.24022,6.57121,54.17075,2663.51568,89.92278,153.95152,0.3274,1.43874,1.48286,2562.81,5014.06507,72.46661,11718.65845,5.47224,1170.45461,233.96101,24.85017,35905.78355
29/06/2010,34382.50867,7.48897,374.29655,6.44695,52.73825,2601.54945,87.79542,151.37177,0.31943,1.3921,1.47395,2450.89742,#N/A,72.4146,11397.61819,5.29735,1108.52261,230.8324,24.65186,34842.75888
30/06/2010,33919.23097,7.43062,370.74342,6.52596,52.65719,2585.14718,90.62524,152.67639,0.32185,1.39045,1.45507,2421.67052,4949.5699,#N/A,11427.24374,5.28839,1697.21725,228.10189,24.59315,34726.10182
01/07/2010,34014.44162,7.43309,366.89692,6.49633,53.1791,#N/A,90.25748,151.11529,0.31749,1.37411,1.44645,2390.21139,4895.53441,71.38034,11475.49976,5.25448,1435.74355,225.28137,#N/A,34432.55462
02/07/2010,34507.24023,7.53061,368.86846,6.5456,54.6368,2553.86313,92.73434,150.10857,0.31677,1.35569,1.44541,2397.59092,4892.55705,70.72813,11765.57662,5.33754,1212.6277,227.30977,24.77068,35475.64242
06/07/2010,35118.40095,7.58036,372.6406,6.56802,#N/A,2578.62288,95.65002,151.01951,0.32098,1.3873,1.44521,2436.28596,4859.91857,71.95233,12132.0663,5.34902,1117.09386,234.42484,25.15484,36514.75694
07/07/2010,35800.07962,7.70467,374.33442,6.52128,55.22719,2548.88261,96.43031,149.65448,0.31968,1.37506,1.43271,2488.86597,4874.25088,72.12383,12120.84516,5.29429,1185.28072,234.07667,25.09024,36460.74592
08/07/2010,35840.05438,7.77129,373.55732,6.62324,56.77119,2574.74382,102.23481,151.55492,0.32174,1.405,1.45899,2493.18527,4893.63894,73.3073,12237.6805,5.34125,1480.58567,237.01367,25.2103,36923.30822
09/07/2010,#N/A,7.75686,382.30667,6.69038,57.32837,2621.62273,102.23399,153.5082,0.32554,1.4377,1.45993,2503.66194,4951.46404,73.49123,12277.96819,5.4195,1358.62651,238.56653,25.36631,36788.47763
12/07/2010,35717.99033,7.74314,385.53425,6.76817,57.12993,2633.68634,101.55003,153.7874,0.32683,1.43952,1.45629,2485.71156,4942.84082,73.63216,12345.62032,5.3929,968.74834,237.91809,25.32787,37000.98978
13/07/2010,36339.83374,7.85249,379.15925,6.82613,58.61266,2628.4652,103.53902,154.43886,0.32695,1.4444,1.46045,2532.67227,4981.99546,74.24049,12547.2686,5.45058,1366.29785,236.31166,25.26584,37713.499
14/07/2010,36035.11634,7.91699,382.19045,6.87676,58.77909,2645.97457,105.00706,154.28749,0.32958,1.46899,1.47175,2542.79571,4996.56895,75.06118,12694.32746,5.48763,1355.18875,240.27502,25.3649,37872.76861
15/07/2010,35804.96905,7.9242,374.82442,6.91588,59.47596,2607.13578,104.9067,154.40699,0.32979,1.45759,1.46087,2526.06021,4988.03821,74.6128,12794.8572,5.46393,1669.52882,239.82942,25.47378,37495.07994
16/07/2010,34927.87399,#N/A,375.00609,6.87276,58.53299,2606.13112,102.97913,154.43161,0.33073,1.43035,1.45885,2454.60019,4927.13416,74.34791,12663.28866,5.48015,1508.62777,238.66013,25.66016,37471.99792
19/07/2010,35460.52609,7.90701,382.75653,6.91044,58.62608,2583.77916,97.48898,153.2611,0.32832,1.42671,1.45533,2468.88346,4908.27861,73.68819,12620.77606,5.45877,1440.51338,237.97885,25.71694,37798.00325
20/07/2010,36229.13505,8.00633,390.94765,#N/A,58.14847,2606.51223,98.80544,151.96706,0.33077,1.43874,1.46377,2499.63077,4896.74739,73.35107,12539.10661,5.41897,1677.69307,240.10056,25.53143,38057.39216
21/07/2010,36349.55456,8.19295,392.10352,7.07029,58.74699,2634.53912,99.99579,153.35309,0.33249,1.45395,1.47595,2512.7748,4891.19459,73.56811,12711.4383,5.37064,1689.53337,239.65427,25.72539,38895.57401
22/07/2010,37267.94103,8.30615,396.10563,7.08902,59.90956,2648.66986,100.92959,155.08189,0.33248,1.45223,1.47433,2564.54395,4975.98732,73.59698,13025.65215,5.38887,1889.49307,238.27009,25.82176,39405.15586
23/07/2010,37591.67499,8.29531,397.58763,7.10566,59.62428,2680.00489,97.7106,154.88655,0.33621,1.46682,1.49121,2573.2037,5015.77521,73.6816,13088.80452,5.42116,1603.00204,241.66962,26.07417,38941.11505
26/07/2010,37600.16853,8.40987,400.20606,7.2513,60.73211,2683.65334,100.67857,154.11957,0.33474,1.49245,1.49909,2595.26998,5038.1795,74.12136,13511.28753,5.57965,1593.25792,242.59969,#N/A,39276.4042
27/07/2010,37771.6052,8.42374,398.34832,7.2977,61.69887,2699.97297,104.18414,155.20809,0.33729,1.49565,1.52267,2582.09887,5023.59597,75.0593,13548.84352,5.62408,990.15724,241.92875,26.50769,39908.01085
28/07/2010,37963.54699,8.31953,407.19242,7.26732,62.36403,2715.55596,103.48991,154.34481,0.33961,1.48921,1.51117,2577.63228,#N/A,75.15589,13511.35284,5.61938,1782.44017,243.27531,26.4779,39942.0287
29/07/2010,37889.09973,8.31449,409.30492,7.16387,62.85943,2716.31555,104.0956,155.25901,0.34532,1.49139,1.50406,2548.75291,#N/A,74.72979,13633.01638,5.66439,1666.33999,243.94714,26.51125,40135.65056
30/07/2010,38376.28513,8.37729,408.02334,7.21055,61.83602,2707.48008,102.42252,155.01764,0.3437,1.48755,1.4708,2552.49692,5062.19145,75.27622,13569.29903,5.63194,1931.92169,242.88401,26.53325,39723.14379
02/08/2010,39208.84746,8.53848,413.48727,7.28113,63.54435,2757.85196,108.4591,157.84009,0.34205,1.51863,1.4986,2608.50194,5156.56974,76.11667,14083.35686,5.76909,1782.53327,248.95154,26.80683,40602.91678
03/08/2010,38639.25411,8.51064,406.50055,7.33147,63.45608,2764.94859,108.48289,158.18852,0.3327,1.52834,1.48406,2602.29337,5225.80328,77.20953,14074.74689,5.79259,1989.48777,250.43367,26.86807,40215.8779
04/08/2010,38861.56648,8.56465,408.33383,7.39453,64.3696,2775.72292,109.61545,159.02541,0.33321,1.53348,1.4719,2622.51347,5290.28396,77.50227,14110.04492,5.76098,1953.18457,250.41334,26.98211,39931.10163
05/08/2010,38996.59052,8.6248,405.45908,7.46757,63.72129,2775.8169,108.1082,158.27832,0.34086,1.52885,1.49345,2619.76988,5267.54081,78.17197,14064.36147,5.76326,1628.04878,249.82216,27.27732,39642.9265
06/08/2010,38679.21489,8.67157,411.34112,7.38511,63.98305,2792.72409,108.46137,158.27996,0.34235,1.53991,1.48172,2590.77916,5247.18205,78.29963,14156.28115,5.75011,1511.0901,250.87581,27.32886,39984.62259
09/08/2010,38731.96807,8.78743,413.87477,7.42308,64.17561,2808.83171,109.55033,159.77887,0.34508,1.54095,1.49067,2598.60804,5302.15608,78.48363,14132.03468,#N/A,#N/A,253.65399,27.38789,40170.15025
10/08/2010,38168.99078,8.74355,401.59792,7.39298,63.30371,2765.96896,105.68569,158.21058,0.34128,1.52383,1.47819,2581.67224,5300.94063,78.50835,13765.90721,5.75349,1343.13895,250.91979,26.95278,39462.19154
11/08/2010,37186.46228,8.56329,403.30258,7.31802,60.95009,2741.7745,101.94401,156.10257,0.33771,1.47586,1.46492,2514.57517,5225.28407,77.85017,13316.55504,5.61131,1524.25691,248.03739,27.04391,38272.23429
12/08/2010,37275.34151,8.60897,397.75967,7.27619,60.51084,2717.07691,102.12348,156.11867,0.33551,1.45077,1.45105,2520.20504,5281.04835,76.7185,13334.24153,5.56739,1747.53909,245.29417,#N/A,38483.75849
13/08/2010,37416.39169,8.76273,401.92886,7.25815,60.43953,2711.04149,100.63579,157.15107,0.34005,1.46835,1.4691,2523.90257,5277.70728,76.46325,13245.68859,5.60535,1304.51053,247.07514,#N/A,38557.30204
16/08/2010,37993.78596,8.82999,409.82433,#N/A,61.08496,2716.43335,102.23273,156.28953,0.33982,1.47335,1.47426,2540.26564,5305.83866,76.68694,13469.8279,5.51146,1091.03624,248.47372,27.04856,39048.60595
17/08/2010,38557.60694,8.94675,412.2395,7.37083,62.16623,2720.42497,103.26159,157.07587,#N/A,1.49502,1.50422,2562.83479,5335.13915,77.60359,13659.39976,5.53339,1517.56012,248.62351,27.27124,39660.45488
18/08/2010,38646.08777,9.00966,411.40127,7.39734,61.54693,2705.94149,103.10906,158.893,0.34256,1.50426,1.51969,2573.1493,5351.97127,78.42911,13681.83823,5.52593,1705.06181,248.24875,27.84433,39655.39026
19/08/2010,37978.15854,8.89706,414.85318,7.38999,61.29681,2712.02831,101.19332,160.46118,0.34627,1.50932,1.53413,2526.17266,5309.15901,79.1145,13454.41559,5.54489,1926.14235,248.55611,28.2661,38934.42937
20/08/2010,37858.93496,8.93318,407.79193,7.39787,59.99724,2698.31402,#N/A,160.04157,0.34707,1.49989,1.52181,2528.95103,5313.18441,79.58189,13228.0135,5.52771,1762.10567,248.34931,28.35591,38691.99816
23/08/2010,37413.1659,8.97701,406.82974,7.51245,60.32953,2686.72395,98.33754,160.70997,0.34849,1.49294,1.53257,2500.20768,5324.07989,80.21689,13214.80609,5.47935,1892.70843,249.63787,28.42828,38611.63126
24/08/2010,36894.88073,8.93538,408.41983,7.48424,58.73149,2656.45381,96.93003,158.85225,0.34664,1.47621,1.5076,2424.20821,5306.34495,77.69564,12970.66517,5.42009,1708.27398,248.02874,28.24136,38315.81699
25/08/2010,36622.45249,8.78949,400.13968,7.46189,58.05773,2653.30007,96.81041,157.37853,0.34943,1.44337,1.48643,2416.00448,5337.36649,78.27662,12914.72947,5.43918,1711.92245,241.51647,28.09752,38107.64956
26/08/2010,36278.03493,8.83247,401.34355,7.55477,58.73895,2649.87594,97.35897,157.7699,0.34993,1.4495,1.51496,2403.6766,5356.84862,79.63632,13052.55591,5.43791,1327.45356,240.26683,28.25574,38833.56786
27/08/2010,37434.441,8.95085,402.35316,7.65607,59.36532,2647.88271,99.10619,155.92514,0.34333,1.45185,1.50828,2436.36591,5396.92399,78.79614,13268.65065,5.46933,1414.7504,241.26554,28.7291,39136.06568
30/08/2010,36563.74911,8.99343,408.51061,7.60614,58.9626,2665.76082,97.63619,156.04732,0.34371,1.47103,1.52317,2394.21637,#N/A,#N/A,13084.78639,5.52356,824.03811,241.73875,29.07159,#N/A
31/08/2010,37151.66766,8.98265,405.93181,7.71718,58.52095,2640.12676,99.73273,154.87019,0.34073,1.45575,#N/A,2398.426,5416.73997,78.68477,13162.95866,5.55227,1877.00684,237.74871,29.20339,39282.4982
01/09/2010,38505.38564,9.22091,403.5724,7.97846,59.90645,2652.8556,103.60979,157.96069,0.34903,1.49626,1.53757,2472.22923,5480.89432,79.58826,13440.36078,5.59721,1601.73088,239.40837,29.50385,40043.22006
02/09/2010,38528.30342,9.2377,408.80052,7.72454,61.05043,2685.76356,102.83754,158.88613,0.34675,1.50415,1.53904,2482.46966,5494.71568,81.74206,13536.24409,5.59602,1581.28041,241.30579,29.55185,40249.78839
